MÊS;PRODUTO;REGIÃO;NÚMERO DE POSTOS PESQUISADOS;UNIDADE DE MEDIDA;PREÇO MÉDIO REVENDA;DESVIO PADRÃO REVENDA;PREÇO MÍNIMO REVENDA;PREÇO MÁXIMO REVENDA;COEF DE VARIAÇÃO REVENDA;MARGEM MÉDIA REVENDA;PREÇO MÉDIO DISTRIBUIÇÃO;DESVIO PADRÃO DISTRIBUIÇÃO;PREÇO MÍNIMO DISTRIBUIÇÃO;PREÇO MÁXIMO DISTRIBUIÇÃO;COEF DE VARIAÇÃO DISTRIBUIÇÃO;;;;;
abr/13;GASOLINA COMUM;CENTRO OESTE;2783;R$/l;2,968;0,126;2,670;3,410;0,439;0,042;2,529;0,068;2,364;2,834;0,027;;;;;
abr/13;GASOLINA COMUM;NORDESTE;7307;R$/l;2,866;0,123;2,490;3,349;0,401;0,043;2,465;0,067;2,300;2,887;0,027;;;;;
abr/13;GASOLINA COMUM;NORTE;2593;R$/l;3,011;0,173;2,719;3,640;0,444;0,057;2,567;0,097;2,380;2,950;0,038;;;;;
abr/13;GASOLINA COMUM;SUDESTE;19341;R$/l;2,846;0,152;2,390;3,939;0,386;0,053;2,460;0,118;2,078;2,849;0,048;;;;;
abr/13;GASOLINA COMUM;SUL;7266;R$/l;2,869;0,117;2,477;3,240;0,381;0,041;2,488;0,060;2,280;2,879;0,024;;;;;
abr/13;GLP;CENTRO OESTE;4129;R$/13kg;43,506;4,858;36,000;59,000;8,715;0,112;34,791;4,718;22,220;45,000;0,136;;;;;
abr/13;GLP;NORDESTE;5851;R$/13kg;38,974;4,129;27,000;52,000;10,344;0,106;28,630;3,820;21,710;42,000;0,133;;;;;
abr/13;GLP;NORTE;2984;R$/13kg;43,254;3,492;34,000;62,000;9,926;0,081;33,328;3,776;17,170;41,500;0,113;;;;;
abr/13;GLP;SUDESTE;15175;R$/13kg;40,667;3,818;27,900;53,000;11,824;0,094;28,843;3,437;14,660;40,000;0,119;;;;;
abr/13;GLP;SUL;7481;R$/13kg;41,241;3,312;29,900;50,000;9,748;0,080;31,493;3,203;17,697;41,000;0,102;;;;;
abr/13;GNV;CENTRO OESTE;29;R$/m3;1,978;0,082;1,899;2,190;0,524;0,041;1,454;0,058;1,420;1,569;0,040;;;;;
abr/13;GNV;NORDESTE;571;R$/m3;1,844;0,098;1,590;2,409;0,471;0,053;1,373;0,142;1,087;1,931;0,103;;;;;
abr/13;GNV;NORTE;3;R$/m3;1,950;0,000;1,950;1,950;0,262;0,000;1,688;0,000;1,688;1,688;0,000;;;;;
abr/13;GNV;SUDESTE;1421;R$/m3;1,672;0,155;1,399;2,599;0,350;0,093;1,322;0,166;0,952;2,222;0,126;;;;;
abr/13;GNV;SUL;411;R$/m3;1,959;0,100;1,490;2,339;0,443;0,051;1,516;0,193;1,219;1,940;0,127;;;;;
abr/13;OLEO DIESEL;CENTRO OESTE;2381;R$/l;2,443;0,138;2,139;2,950;0,279;0,056;2,164;0,092;1,945;2,406;0,043;;;;;
abr/13;OLEO DIESEL;NORDESTE;5487;R$/l;2,296;0,083;1,980;2,649;0,251;0,036;2,045;0,061;1,764;2,260;0,030;;;;;
abr/13;OLEO DIESEL;NORTE;2207;R$/l;2,443;0,176;2,120;3,020;0,294;0,072;2,149;0,117;1,874;2,690;0,054;;;;;
abr/13;OLEO DIESEL;SUDESTE;14555;R$/l;2,303;0,083;1,899;2,799;0,268;0,036;2,035;0,069;1,638;2,346;0,034;;;;;
abr/13;OLEO DIESEL;SUL;5026;R$/l;2,310;0,085;1,949;2,630;0,282;0,037;2,028;0,056;1,849;2,261;0,028;;;;;
abr/13;OLEO DIESEL S10;CENTRO OESTE;733;R$/l;2,619;0,132;2,310;3,050;0,257;0,050;2,362;0,095;2,080;2,638;0,040;;;;;
abr/13;OLEO DIESEL S10;NORDESTE;2357;R$/l;2,353;0,082;2,150;2,800;0,232;0,035;2,121;0,057;1,975;2,460;0,027;;;;;
abr/13;OLEO DIESEL S10;NORTE;861;R$/l;2,477;0,162;2,230;3,100;0,253;0,065;2,224;0,095;1,974;2,613;0,043;;;;;
abr/13;OLEO DIESEL S10;SUDESTE;3716;R$/l;2,445;0,082;2,179;2,899;0,290;0,034;2,155;0,069;1,710;2,390;0,032;;;;;
abr/13;OLEO DIESEL S10;SUL;1821;R$/l;2,436;0,093;2,199;2,810;0,270;0,038;2,166;0,068;1,992;2,386;0,031;;;;;
mai/13;ETANOL HIDRATADO;CENTRO OESTE;2657;R$/l;2,040;0,190;1,659;2,628;0,264;0,093;1,776;0,144;1,486;2,190;0,081;;;;;
mai/13;ETANOL HIDRATADO;NORDESTE;6480;R$/l;2,329;0,115;1,940;2,790;0,234;0,049;2,095;0,107;1,706;2,382;0,051;;;;;
mai/13;ETANOL HIDRATADO;NORTE;1673;R$/l;2,474;0,168;2,090;3,160;0,302;0,068;2,172;0,156;1,521;2,660;0,072;;;;;
mai/13;ETANOL HIDRATADO;SUDESTE;18886;R$/l;1,962;0,240;1,389;2,930;0,319;0,122;1,643;0,237;1,235;2,462;0,144;;;;;
mai/13;ETANOL HIDRATADO;SUL;6340;R$/l;2,136;0,263;1,699;2,890;0,268;0,123;1,868;0,246;1,421;2,579;0,132;;;;;
mai/13;GASOLINA COMUM;CENTRO OESTE;2637;R$/l;2,956;0,139;2,659;3,410;0,430;0,047;2,526;0,064;2,360;2,760;0,025;;;;;
mai/13;GASOLINA COMUM;NORDESTE;7268;R$/l;2,852;0,133;2,489;3,349;0,389;0,047;2,463;0,063;2,245;2,789;0,026;;;;;
mai/13;GASOLINA COMUM;NORTE;2725;R$/l;3,012;0,177;2,580;3,640;0,445;0,059;2,567;0,098;2,380;2,980;0,038;;;;;
mai/13;GASOLINA COMUM;SUDESTE;19173;R$/l;2,834;0,157;2,329;3,929;0,395;0,055;2,439;0,128;2,100;2,832;0,052;;;;;
mai/13;GASOLINA COMUM;SUL;6821;R$/l;2,843;0,131;2,459;3,430;0,368;0,046;2,475;0,064;2,245;2,879;0,026;;;;;
mai/13;GLP;CENTRO OESTE;4257;R$/13kg;44,158;4,739;36,000;59,000;9,051;0,107;35,107;4,784;22,200;45,000;0,136;;;;;
mai/13;GLP;NORDESTE;5791;R$/13kg;39,041;4,334;27,000;52,000;10,328;0,111;28,713;3,813;21,400;42,000;0,133;;;;;
mai/13;GLP;NORTE;3491;R$/13kg;43,618;3,564;34,000;62,000;10,479;0,082;33,139;3,772;19,170;41,500;0,114;;;;;
mai/13;GLP;SUDESTE;15889;R$/13kg;40,837;3,742;28,000;53,000;12,011;0,092;28,826;3,501;15,870;40,000;0,121;;;;;
mai/13;GLP;SUL;7230;R$/13kg;41,116;3,280;29,900;50,000;9,513;0,080;31,603;3,328;17,867;41,000;0,105;;;;;
mai/13;GNV;CENTRO OESTE;35;R$/m3;1,976;0,099;1,790;2,190;0,516;0,050;1,460;0,147;1,420;1,808;0,101;;;;;
mai/13;GNV;NORDESTE;568;R$/m3;1,826;0,121;1,590;2,409;0,469;0,066;1,357;0,145;0,980;1,844;0,107;;;;;
mai/13;GNV;NORTE;4;R$/m3;1,950;0,000;1,950;1,950;0,262;0,000;1,688;0,000;1,688;1,688;0,000;;;;;
mai/13;GNV;SUDESTE;1312;R$/m3;1,674;0,144;1,379;2,599;0,356;0,086;1,318;0,144;0,952;1,780;0,109;;;;;
mai/13;GNV;SUL;296;R$/m3;1,953;0,100;1,699;2,339;0,464;0,051;1,489;0,195;1,315;1,872;0,131;;;;;
mai/13;OLEO DIESEL;CENTRO OESTE;2248;R$/l;2,445;0,135;2,139;2,970;0,289;0,055;2,156;0,088;1,959;2,500;0,041;;;;;
mai/13;OLEO DIESEL;NORDESTE;5260;R$/l;2,298;0,081;1,980;2,649;0,247;0,035;2,051;0,061;1,865;2,260;0,030;;;;;
mai/13;OLEO DIESEL;NORTE;2279;R$/l;2,449;0,172;2,150;3,060;0,296;0,070;2,153;0,107;1,870;2,607;0,050;;;;;
